name,uuid,orders,purchase
Chutima_Manop,6067a513-b3d7-0331-c346-4ba3ea3bfa97,18,4651.00
Suda_Rojanapong,5a614645-8a5e-35fd-924f-ad4dca2ec651,3,385.00
Phuwanat_Tantipong,512261fa-8db3-f771-3b1d-21bd3e7c4d08,1,2735.00
Chutima_Chalermchai,129d9a14-a098-7026-f4f8-f5b97f07e089,18,4637.00
Pakorn_Techasiri,71cc2d89-b7bd-e36d-12dc-5ea5ba12ff11,12,5771.00
Daranee_Nimman,3eeef567-5d78-8f20-befb-61faa36012eb,11,2282.00
Kornkanok_Pornchai,736feae3-184a-bf54-3479-2ae7d7667947,2,5274.00
Tanawat_Lertsiri,171ff151-08b3-3978-1d8b-920065b6bb17,10,3943.00
Chanida_Pattara,7b69062a-eeb2-feb9-4d07-1fece1bc2a05,20,3305.00
Somchai_Pornchai,27c2d309-0843-9be2-1b22-905f8b444849,2,1522.00
Kamonwan_Saelim,7c293a47-4aff-e839-3080-302779cda85e,13,1414.00
Teerapat_Intarakul,2c3ac216-4909-1193-d5f2-0ed8ae2f95ff,11,22009.00
Kamonwan_Siriwat,3aa0d326-81dc-9d0b-42ac-38e69916a39f,19,1138.00
Busaba_Sutham,59bed7ec-f4fc-cc8e-8106-e6f3984635f3,19,1511.00
Surasak_Porchaidai,23e683e0-f989-cc48-afd3-5de17f852003,13,1012.00
Niran_Pongsiri,2597fd9b-de65-c80a-0ca8-ead7ee8561f3,19,696.00
Ratchanee_Pongsiri,7b826430-caa9-3495-3308-77646e9648a2,11,1408.00
Chaiya_Chalermchai,392da021-f3da-9fb1-2c83-5dec5a443ead,2,3355.00
Sakda_Chansiri,5d5cecac-4016-a5db-d83b-0dbcc480b215,17,712.00
Apinya_Sukjai,73216d2b-5d1a-6206-b496-eabba6af61d3,11,4154.00
Apinya_Techasiri,42504e37-1ee4-1e59-a3a4-9853744b0f30,19,3067.00
Preecha_Jaroensuk,0a14a1a5-5cce-01ac-d134-dc72e903d876,19,2054.00
Suda_Kasem,09e4c3df-6a8c-1270-a15a-3dc4400e7eb3,10,4155.00
Narin_Saelim,4a04dc51-6fce-4001-08cd-d7071d272038,2,21416.00
Chutima_Kongkaew,76ee7c17-0701-e4a5-2a20-b88958671193,17,2772.00
Teerapat_Sukhum,292efeb6-73d9-d2b5-881b-dda468c57680,7,3720.00
Somsak_Boonsri,11d96eb4-f493-0d07-7691-5eda550b498a,1,4624.00
Pimrada_Pornchai,739961e5-3cad-b07c-c1ed-cdcecbbe3b18,13,2929.00
Teerapat_Siriwat,05d67697-b67f-6e38-336f-f8545d2675f0,13,3608.00
Kornkanok_Tantipong,162d03cc-5173-88fe-dd12-f2f348a2b838,8,3713.00
Chadathong_Boonsri,642acec0-d2a0-2249-1847-ff3ce354c071,19,2322.00
Wichai_Thipwong,23b2f10a-d9d5-4c26-784b-97497acfe1f2,15,4333.00
Lalita_Kanjana,324b4ac8-aa43-4caa-672d-e5f27a37e61a,5,4832.00
Busaba_Manop,3b86579c-e14b-3cd2-3f64-c0ea7e87dd14,17,2480.00
Supaporn_Suwan,069eb22c-6a19-9e0f-1cc0-90fccf3dbc1a,14,3889.00
Panuwat_Boonsri,0d33b956-c3df-85ae-9ead-8c7c32dc0cb8,2,1297.00
Phuwanat_Intarakul,7a202d72-d601-0808-7ea3-1e6719702940,18,3253.00
Supaporn_Kanjana,3dfcef05-510e-8300-9dd3-bcae6636a400,2,2863.00
Teerapat_Sukjai,0d9f1e27-996d-e8c8-a58e-245b03434dce,16,857.00
Ratchanee_Wattanakul,00dd6b10-e7e1-8a06-ce96-de51c500bfc6,15,3043.00
Thanakorn_Nimman,2acf4e6c-aa69-dbc7-f28e-6a77c93de06b,14,3148.00
Krit_Rattanakorn,37c2cb4d-48d4-823f-2c8a-19816c9eff11,19,4953.00
Napatsorn_Manop,1b961c62-7414-db79-1238-49d3eddbf0f5,16,3842.00
Kanya_Boonsri,694a9198-c829-0b72-8dd5-ba5c1a08220f,2,1487.00
Thanawat_Chokchai,5c329c68-9f21-7087-b652-e0437775c36c,8,2405.00
Kornkanok_Wisetkul,3bb9e3aa-cc88-09c8-5244-079616107d69,7,3798.00
Preecha_Manop,1f724111-d338-04a2-6405-b8d21b05fc9e,13,2168.00
Supansa_Chokchai,2ec105b3-42c0-4c76-f41a-eb568dd89c0d,3,8232.00
Thanawat_Phothong,4469c066-8ba0-f461-1a56-07f45e92f7aa,6,778.00
Anan_Srisuk,2125b7c4-b5dc-98cf-4fa6-4fe9571e7fbf,1,17179.00
Supaporn_Saelim,74bf92fe-9d93-458a-7718-f64555ca4b1f,20,4938.00
Pongpat_Sawang,15bb6ebf-c8be-5505-f647-ca9fc9bb5560,6,162.00
Narin_Sombat,12fe4657-037e-808e-09ae-b3835f1eadbd,16,870.00
Preecha_Boonsri,70eb4a6f-f753-9f2c-2cca-bf6300df3109,17,1415.00
Jirawan_Tantipong,09fca666-77a9-0dd2-65f4-b058833ba900,1,2159.00
Sirikarn_Kiatkul,727b1f20-a897-8b93-8016-52568e0ba141,7,12735.00
Anan_Chaiyo,6d236ee8-7952-0fc4-11df-7ecb60c3cdb7,1,2704.00
Chaiya_Pattara,4bd265fc-aa47-4da8-5c4a-204727655aa4,14,4769.00
Kittipong_Kanjana,023500d2-dc1f-ab6d-b561-1dfc8c872e7f,11,1986.00
Kittipong_Chalermchai,32a7f689-b65a-e7ed-af92-a0830876b96a,4,3952.00
Sakda_Boonsri,0638bd33-6275-2c63-1fa6-f0ec180cfc86,14,4068.00
Pakorn_Kongkaew,2b1e1163-90b2-b87f-ad2b-1abc51d6c641,7,178.00
Busaba_Ariyawong,65685449-b8a2-a661-4130-f555cc2b43b0,17,1403.00
Chanida_Sawang,796d5090-5c37-5c4e-44be-403f15dbfacb,18,4209.00
Suda_Kongkaew,54ffb87c-007c-fe77-73da-2d9f30ba3680,7,4021.00
Thanawat_Boonsri,285bac17-2eb4-3903-fe20-ef37350e3ee4,11,3650.00
Aekkachai_Phupong,40dff833-fd8b-c95c-b931-5bb4ad80cd85,1,4049.00
Surasak_Chaiyo,08efd076-f78f-ea32-ab4b-09c71548484d,1,107.00
Kittisak_Pornchai,16483333-64b2-1261-c9f1-05c777ae6a83,8,1998.00
Napatsorn_Kasem,503fcec7-93fa-08d1-fd5c-ac33536142db,7,4652.00
Sakda_Kanjana,39b91655-440e-06d5-af5d-2946d9a368a1,4,4421.00
Mali_Chokchai,64d7cc3f-6fd2-4e10-0349-e19f90afd260,13,2526.00
Tanawat_Phothong,706abad1-28ff-b64f-23ab-d08ca2674b4c,2,3601.00
Thanakorn_Pongsiri,70d9281a-fcd7-a883-42f8-d03c256c0425,1,2002.00
Natthapon_Phupong,38b5e8df-a58f-6749-0856-4cba54e5a89e,10,2775.00
Panuwat_Sawang,5e736d12-e92f-440c-a6a1-a29242aed8c5,8,3366.00
Lalita_Sombat,13aa9f8e-2db8-9ef0-d787-f6bcd062f373,20,923.00
Phuwanat_Kiatkul,740b52fa-d69b-6417-510a-99a8efbd6857,12,859.00
Natthapon_Sutham,10939d76-b67a-2a32-408c-b3052bd8ade2,8,815.00
Kittisak_Rattanakorn,53af242f-b495-aa1e-b061-ddb8851c15e1,14,4899.00
Suda_Nimman,25dd8f60-fb0b-cb27-89cd-f99dd8054178,2,2321.00
Narin_Sukhum,46561949-2bb2-d337-fbeb-11de154d84d1,15,4701.00
Teerapat_Sirisomboon,3e682ad6-679c-47b5-c4b9-87c04ec6d41b,17,430.00
Supansa_Rojanapong,2eb2a978-1d3b-375b-484f-6f8ee44f2b03,15,1229.00
Chutima_Thipwong,7f6bd750-068b-9032-fc8b-2b4b4ef9c072,13,15368.00
Somsak_Thongdee,4234851d-54e0-413b-b5e8-a3a2f176b965,10,559.00
Phuwanat_Chaiyo,61125559-77d8-44cd-2fbf-c86c67b9acfa,6,3627.00
Nattapong_Kiatkul,029ede13-b2bd-9c75-eb54-04a4c5329159,9,3622.00
Pongpat_Kanjana,135ca5f4-401a-7f42-e0e5-08146f4bbc5d,12,4763.00
Kamonwan_Jaroensuk,78e6da76-b6fc-9a06-172e-fc48e3af2172,2,4426.00
Chutima_Thipwong,3bce9273-dab1-d778-2769-9d048c05bbc9,13,122.00
Krit_Ariyawong,7aae2400-baec-fc22-29a2-563771abc9ba,14,12237.00
Chutima_Tirakul,3bfad116-1a1d-8ecc-320c-d2b972412933,2,4281.00
Sirikarn_Prasert,45181f5d-361b-409e-4f25-2a250f2eacbe,4,20127.00
Siriporn_Chokchai,674bb5fc-e85f-c320-94d4-14aee5b9dcca,9,5023.00
Sakda_Yingcharoen,5e81c88a-0c7f-737b-a88d-da0323caa34c,14,8538.00
Panadda_Sawang,3406937f-9188-85f2-f0ee-b7e962f49ab7,12,2655.00
Arthit_Prasert,1b4aa01d-ddea-4ea5-5636-0b6d487b91d3,5,3679.00
Apinya_Pattara,2386ed58-3ea0-b373-7c7b-7427e95cc7b7,19,697.00
Natthapon_Pongsiri,24817c0e-8ddb-3dfa-0f53-5114f8eb1e8a,5,1913.00
Panuwat_Jaroensuk,3dcfab42-99c2-9633-f5c2-b7f67a9cbc68,4,597.00
Panadda_Techasiri,4a2a6788-37c2-b505-5cb5-7a3c20a0f1a6,5,986.00
Kittipong_Manop,6cbe1993-39ab-247b-0f6a-08da4be89137,7,4400.00
Sakda_Phothong,2acc8269-d172-c0c5-e2fd-85938d3f534c,16,3139.00
Somchai_Sukjai,778ee665-2e35-bdd8-e429-64668cccaa5b,7,3258.00
Niran_Pongsiri,1177e51f-5f2e-f151-081e-141bfd678fd1,14,3324.00
Phuwanat_Saelim,68991dd0-7856-64b2-f3d4-f817cc0982fb,3,1478.00
Niran_Tirakul,64e81f11-c8d8-ff6e-a4d5-ccb06fa9ed6e,14,2599.00
Aekkachai_Pattara,0affed18-c84c-0a2c-d3e9-8c4fc9e23d69,4,2407.00
Natthapon_Thongdee,2fe1fc55-4902-316e-330c-82648d5f840a,9,726.00
Apinya_Porchaidai,1937b3d3-ee94-42da-286a-4d438928b3e4,4,3687.00
Thanawat_Phupong,7af15ba0-a46e-7136-9a6e-cabfe094367e,18,11977.00
Thidarat_Phupong,44f8b322-a08e-dcf4-2edf-3afa2e84ff4b,10,713.00
Supansa_Sirisomboon,5cdaa017-75a1-a7ef-5d84-be4af28a73f2,17,3741.00
Pimrada_Chantarasak,3b7b65be-bb74-ce47-cd1a-a56b250c7625,18,3352.00
Orn_Wattanakul,0ebeac20-7070-cd35-90bb-fe444dd238ca,8,4035.00
Kamonwan_Chalermchai,3ccf470a-00b6-d3d6-a737-0eb6f5589d01,19,1815.00
Thanakorn_Tantipong,61e6d469-6bb5-7666-3488-d73093e218a7,6,3898.00
Siriporn_Phupong,43232e26-e339-d146-5fc7-41465d88b42f,12,1005.00
Arthit_Wattanakul,52c68823-dc49-7200-9763-0408c5c405e9,20,5752.00
Pongpat_Sirisomboon,25c61d29-821e-b9db-0ddf-e7ac094e0e42,8,19611.00
Pakorn_Kongkaew,3f181b60-5bfc-2227-5292-283dd6fac9f6,9,440.00
Mali_Saelim,3cb14215-8fd4-b454-28be-fdcf4fa388e8,1,2721.00
Wichai_Chalermchai,3e0a2b5f-89cb-756c-3e5f-ed836f1e5439,10,192.00
Pimrada_Jaroensuk,1bc82000-ee3f-a360-15a1-3a215b7043dd,12,345.00
Kittipong_Sukjai,2f60c777-6ded-2194-99d0-2b422c5ee01e,11,16172.00
Lalita_Yingcharoen,4e220172-0b71-3555-70d8-80dea3b1d485,11,4051.00
Kanya_Sukjai,296e915e-c792-4f98-c1bb-f594d8af053c,16,4133.00
Busaba_Kiatkul,66d585ce-cc20-6ffd-881b-d02294dc2bfb,10,3421.00
Wichai_Porchaidai,51739db6-4180-7ada-8ed7-008d3f3dd953,10,4717.00
Kornkanok_Suwan,1ed0b125-03f1-cf12-c132-f25f3df7341c,10,1019.00
Kornkanok_Rojanapong,0cbd0152-b506-c438-3eeb-b886a4f5e2fb,18,1413.00
Ratchanee_Techasiri,55667a02-451b-0dc9-2b08-56a3ff7f0306,6,567.00
Preecha_Chansiri,28f2b51a-d2f6-40bf-c528-d36c6507e94b,4,1315.00
Supansa_Suwan,7ce51d6f-a278-87bd-9562-816685c5535f,3,11860.00
Thidarat_Boonprasert,4b9c25db-73a4-51c6-d65f-2d12187f45ed,4,796.00
Niran_Boonsri,2711cc24-6386-f327-a3d3-8149078e2064,16,3529.00
Arthit_Wongchai,627c50de-5155-cc4a-438e-4e370e7bb14a,19,178.00
Narin_Chalermchai,70ea9242-64f8-f295-477b-1788ece5d38d,7,2597.00
Supansa_Saelim,0ec893cb-fc02-f0ba-50a5-8f4e7694ff98,10,653.00
Natthapon_Sutham,5f3e6be2-f347-f976-c757-4b487e857de1,8,3334.00
Niran_Ariyawong,77f36b07-d617-872b-1d32-d94142913f50,18,2796.00
Chaiya_Rojanapong,449a1cdc-d2b3-17f6-4d1a-e99d706646ab,2,1104.00
Anan_Chalermchai,3c21318f-c220-d700-440a-ec9160dbf8e4,8,259.00
Sirikarn_Boonprasert,3d227288-5e13-4217-04fc-3ebb6cbd1969,14,1926.00
Pongpat_Suwan,08e90066-2d1b-85b9-67e9-073d5bfa9ded,16,303.00
Pakorn_Chantarasak,137dd3fe-d2b1-77f5-b183-4583a3b77c06,12,2020.00
Panadda_Tirakul,2b9eb7ba-2ab5-f282-5647-7a59855afb7f,20,2334.00
Pimrada_Wisetkul,3782c5cf-b581-5ecb-7cbf-edca74d96400,4,2583.00
Chutima_Manop,5fe18093-6412-019f-76e9-c85d69bd176c,3,2850.00
Somsak_Chansiri,0f037ac1-1c9a-d9c4-e0e9-ffa2fb13d175,2,3322.00
Supaporn_Kiatkul,0c355bd3-7fe8-59f2-237e-66d68cdbbe4c,7,4694.00
Kornkanok_Sirisomboon,75c84dd9-1df8-9e22-06c0-4d50d017bb44,18,850.00
Krit_Sirisomboon,720a4ec0-59be-ca57-208c-e49902c762a1,15,1646.00
Niran_Rattanakorn,281d2618-063b-148f-d6c1-523a9117b903,11,889.00
Lalita_Rojanapong,5f113cc1-d3a9-2fe1-842f-4a9ae62dad5f,3,1860.00
Chadathong_Chokchai,7bd390ea-3228-2122-6ab9-c0fd5a546413,17,1183.00
Kittipong_Kiatkul,78df3bbc-f1a3-0854-d18a-bb1043f31101,18,1935.00
Teerapat_Nimman,19f75174-a3fd-55d3-bb11-9821c214e86b,12,1487.00
Apinya_Phothong,7fe1f557-6458-f43b-647e-991d7d5b08cf,18,3135.00
Somchai_Ariyawong,72177b90-6574-d5ce-d160-09aa795367a3,12,704.00
Arthit_Rojanapong,17c49f0d-1aab-08ca-2082-6a7fbf719cca,7,4732.00
Kanya_Nimman,6a344f01-0120-e42c-454d-ee06dfc3b40b,5,3558.00
Chanida_Sawang,438884cd-d15e-8eed-99be-c745bcbbcd09,6,4322.00
Thanakorn_Rattanakorn,3bd414a0-330f-4f53-e518-9b2dc12bf5b6,9,2689.00
Jirawan_Sawang,6ed3c569-a957-979c-be7d-06abdb27e692,19,1925.00
Busaba_Srisuk,5901eb0b-4cd4-f8ed-c98b-d77bcfcb2e3b,19,745.00
Ratchanee_Techasiri,5e48ffa8-9ef4-aa93-a0d5-4197523fcfc0,15,15514.00
Wichai_Thipwong,408169c3-a24a-e1dc-49be-5f0be83a71cc,7,635.00
Supaporn_Jaroensuk,61b7280d-9f99-1674-44de-6290e315a885,9,75.00
Orn_Suwan,5240a075-8b83-4e20-1efc-6f1b6651881f,3,2719.00
Siriporn_Siriwat,0275daf6-4dbd-b720-ce90-56769be375d0,18,2161.00
Jirawan_Lertsiri,6ce283e9-6dd8-85ae-7e51-36a72c37d99d,18,4892.00
Chutima_Kasem,6d8ae323-4704-74fc-6782-c778b1a780c6,19,1014.00
Orn_Kongkaew,30338deb-5806-f65b-056f-d6572a92d971,15,1379.00
Sirikarn_Kanjana,033e90de-e07c-ed32-88a9-1cd8c24c159a,7,4120.00
Kamonwan_Ariyawong,26f18a8c-014d-84df-8a7f-d300e0fe6191,13,606.00
Orn_Intarakul,52b62845-f46f-be9f-cccf-5f02abbe7ea0,5,4012.00
Mali_Sirisomboon,1e4dbf20-dd6b-9cf3-4d8b-f2ac00fe323f,9,13012.00
Orn_Wisetkul,2bd975c6-30a7-4de0-e147-2985e7398997,19,2305.00
Pimchanok_Pornchai,357d32cd-4c2a-7149-7318-54c6a0b38290,6,4382.00
Kanya_Tirakul,2b8e62c2-c4e5-9f15-58e6-6c0f63eed649,12,181.00
Surasak_Lertsiri,4603f3cd-3ba4-a34f-d3d1-6e59a483a758,10,1294.00
Natthapon_Thongdee,421dfd9b-ed06-4534-7ac0-fb0932b538fc,1,5754.00
Panadda_Porchaidai,6ad12b72-8027-a6a4-9382-56522a2f7ef2,3,3945.00
Aekkachai_Kanjana,2455ac3c-a9c6-41fa-b396-487cfadb56ab,13,1142.00
Arthit_Suwan,1cbfb0da-c6f4-f50d-664e-c1b2a540471f,4,1707.00
Chanida_Chaiyo,659f8ed2-b11d-0f1a-a678-5073e149c07b,4,2789.00
Narin_Wongchai,29f48bd7-e5c5-250d-9a68-2c6eea3c13bb,3,225.00
Siriporn_Thongdee,7ee7a32b-9d24-b395-085d-3e9af2218f0e,17,3046.00
Thanakorn_Pongsiri,4de5dda0-5b54-ff81-8aac-331f4aa9d966,18,2666.00
Chadathong_Chantarasak,7f3a37cc-7355-f5f0-96cf-0d2a81ecdbc5,10,3609.00
Aekkachai_Sutham,444dd7df-9481-cb83-3575-c0f8eaa63bd6,10,2548.00
Somsak_Kasem,1def5ff5-dd2d-dda0-6f4c-0903a8f190c8,8,18594.00
Busaba_Kanjana,3f30c3d4-b3b5-3daf-aea0-8a7a70f392c1,10,4986.00
Thidarat_Rojanapong,0c992f64-54b2-80f8-5354-b1b0d2a95d34,20,4543.00
Sirikarn_Sirisomboon,58f362f9-f70e-e2a7-5f61-02511ab85da0,3,3671.00
Somsak_Suwan,64d20d6a-dddc-a412-cd5e-f41455e817eb,1,3125.00
Panuwat_Chantarasak,3c99761f-0c4d-d46c-021a-155f351e7ed4,2,2528.00
Surasak_Suwan,6b216e6d-ed0d-21a4-a3ad-e7605d6723fd,1,648.00
Nattapong_Pongsiri,366c6e03-a2df-e2ea-af90-4cd7c0802283,15,4565.00
Narin_Kiatkul,2781f66a-bd69-5c10-41d1-2a934b205255,9,3499.00
Pimrada_Techasiri,57c504c6-902e-e0cd-c99d-7b96b85622fc,18,20892.00
Somchai_Thongdee,5b07c46f-8219-65f4-8972-b4da95348fa5,3,229.00
Kanya_Chaiyo,7eaa9892-da35-080f-2122-565bac199fef,20,2383.00
Daranee_Chansiri,56e9c81d-147f-a530-2a44-0e464e22d3f1,12,1461.00
Warunee_Boonsri,3bb72441-4607-b169-72c3-71bd5cfdef5d,1,2384.00
Tanawat_Ariyawong,30cea9d7-7b49-1e9f-73ff-9f1baf7e983b,15,1221.00
Niran_Tantipong,6feab72b-a174-d453-c986-b897ea720df4,10,4051.00
Napatsorn_Prasert,34d28bdb-f1f4-00fb-65df-540cf0d6a3d7,17,3851.00
Napatsorn_Pongsiri,323398b1-a636-5118-161c-bbf5f9b9fde8,3,4012.00
Pimchanok_Sutham,74ba8325-2e02-85cd-6901-de54783503da,4,2029.00
Wichai_Tantipong,4537ae9c-a744-87a7-e845-1807a68724fd,4,2869.00
Suda_Kongkaew,77ed6e65-e666-350f-99cf-0fbbf9c39d2b,10,4432.00
Mali_Sirisomboon,38ec26ff-4c8b-45f6-2de4-ded9a738521c,8,1140.00
Orn_Rattanakorn,7ea1ba60-3593-5c5f-7d61-78ee5f3883cb,20,2562.00
Sakda_Manop,3ba7ae56-aeb2-6890-ebf0-fde242004f25,11,19971.00
Nattapong_Sawang,582d6701-9fe1-7354-9116-3d6b6406fa28,8,2719.00
Kanya_Sukhum,3f806dfd-1d9d-32e2-a950-eafd9a1cde46,5,5004.00
Niran_Siriwat,50f3ac10-77f5-8d3c-844d-e4dab4dfafed,1,2227.00
Supansa_Suwan,1f08183f-e003-0c29-7b10-7db7b37505f1,20,3139.00
Siriporn_Thongdee,40011be3-f4e9-f183-d459-3f87e146c2e4,7,2764.00
Chalerm_Sirisomboon,2c1a27fe-ab50-4727-753f-b2f8e7789fca,15,18683.00
Arthit_Tantipong,37ff1a15-756b-eb50-e5b2-0f5087740fc7,14,1115.00
Supaporn_Rattanakorn,0b1277f2-b68b-95ca-0172-0d38038e6b17,6,2440.00
Pakorn_Kiatkul,0436d04f-f4b2-e7fd-cf40-ad4202ce3b0e,19,676.00
Jirawan_Lertsiri,057a08ba-ee25-c6bd-c013-318d59a8324d,4,4746.00
Surasak_Siriwat,1c80bb0f-e467-4ad9-168b-09f62c229963,2,1666.00
Surasak_Chalermchai,2aa7aa93-aec5-3baa-4fd8-2e8d579a66ec,13,2272.00
Supansa_Jaroensuk,1101f14b-7ba6-dad8-c949-0a01c866b689,2,3553.00
Kanya_Rojanapong,595c3437-34b6-b39b-9846-518f86149573,4,2132.00
Arthit_Techasiri,6ee880a0-c142-067d-0e44-d3d84997899a,5,4607.00
Chutima_Manop,1873bcf6-c704-03f7-58bb-8ff7caabbcbe,12,957.00
Pimchanok_Pongsiri,3e92cec2-42a6-acbc-7fe6-0b0ef84332a0,4,2123.00
Kanya_Kiatkul,79ac8cbc-c90c-4b16-9de9-302cc8ba4db7,4,2180.00
Krit_Chalermchai,3989db7f-8c5c-f0f8-5811-d0b3d55dde0a,16,2895.00
Panadda_Wisetkul,179e9304-f7b9-a922-2142-91c0eeb33716,9,58.00
Orn_Thipwong,4c5070e2-2c92-407f-5e4a-813a40f05377,15,3219.00
Sakda_Kongkaew,4a45ff24-ba94-6802-893e-518e551a462b,19,3182.00
Preecha_Wongchai,150e5554-0898-6467-bb20-36b72ba974f3,12,153.00
Pimchanok_Intarakul,6161d8b2-c010-8b16-66cc-f90216947d80,17,9506.00
Anan_Rojanapong,5113a386-dbff-73c1-b6ca-af8ec0ac7ff5,5,4183.00
Chanida_Chansiri,70dd850c-10b7-8f40-f012-6839a963a9c6,17,4851.00
Mali_Sawang,292bc162-1e0b-a18a-a942-617d7e464f49,12,3416.00
Kittipong_Chantarasak,71b4b30b-d17f-f033-d87f-9942f1e4dc94,17,4491.00
Supansa_Chalermchai,65598f9e-020d-d219-7f8c-e746d21ec448,1,4672.00
Pimrada_Wisetkul,2592440c-8319-f1a4-5b0e-25336e196355,4,3700.00
Kamonwan_Wongchai,62d74a79-80a1-dcac-b9b1-3f6d14219bdb,9,3836.00
Thanakorn_Kiatkul,3ee307ba-6497-0b97-07f6-cf07eba07522,11,4786.00
Warunee_Kiatkul,69f34251-0a2e-8407-1d41-c364f662ac48,17,5834.00
Kamonwan_Kongkaew,699444af-7350-8bd5-8067-fd87c07ac527,9,4843.00
Pimchanok_Ariyawong,67eebeeb-6b9b-c41b-ec11-868b24291031,18,70.00
Pongpat_Rojanapong,3cd472be-3725-6e68-8afd-095c93fa2b77,10,3352.00
Kamonwan_Siriwat,2d0f36bb-4619-3511-1a28-5f460d75bdcb,6,4639.00
Thidarat_Intarakul,56dc9449-712c-1609-d1bf-8f5667d1ea46,12,2922.00
Surasak_Thipwong,5c786353-0d92-1f68-f0d6-87a6a4929044,17,2084.00
Niran_Techasiri,1d7c41fc-1683-17cd-bf90-a5c01cdce787,15,2685.00
Panadda_Chansiri,6719a8f7-2502-ca06-5e01-c12b0bd3795a,6,19436.00
Kanya_Intarakul,7a504a96-fc96-f318-bd0d-a79143e31e54,16,2954.00
Pakorn_Wattanakul,7a5409b2-c3dc-b29c-607e-0a0e53171635,3,3245.00
Thanakorn_Rojanapong,25ef002c-5c28-7e7d-6458-0add3e4fea74,16,1511.00
Pimchanok_Chokchai,1d696c1c-b159-85ab-b941-6b73582cf0bc,10,2735.00
Jirawan_Sawang,1e2e5d08-c7b2-b392-5098-55e55080405c,7,51.00
Lalita_Porchaidai,12bff6c4-c779-16ef-bcfb-2d33aefeb026,11,4058.00
Teerapat_Prasert,50400d1e-55bb-76eb-7835-17104dc61a79,7,1385.00
Sirikarn_Chantarasak,688e4d99-ad6f-7ecb-5587-456dfc4ba3e3,14,2741.00
Narin_Chalermchai,4fda7af3-107a-c22c-ee62-821c39d50d77,9,3657.00
Kittipong_Sukjai,1589ef5f-5105-28e2-1758-b1251c173bdc,7,1082.00
Thidarat_Boonsri,761ac5be-7985-37ba-d420-87db551b76d1,10,3894.00
Chalerm_Siriwat,7e9c9fa6-8c3a-6363-0258-07151e96205c,18,4075.00
Kamonwan_Chokchai,21978fd8-bf22-852f-ee06-ea20044844bc,18,971.00
Ratchanee_Nimman,1b1c238c-ca3b-12c4-332b-7d719b9d98ce,8,1443.00
Preecha_Pornchai,76916fd9-4c5f-1504-d2de-21353c465579,13,229.00
Kanya_Tantipong,51331180-1425-c275-a749-dcdc0e423102,20,4076.00
Wichai_Srisuk,123bf445-e75d-9a1f-8c07-44844ce6af51,9,3529.00
Supaporn_Prasert,400ce389-5839-0d75-7eb3-2fe43435ace2,7,1767.00
Thanakorn_Thipwong,733c787c-4fff-f1f5-278a-f966b5551f08,6,2671.00
Chutima_Kiatkul,7f3c1831-7a39-5636-1369-7612a82695dd,18,1351.00
Kittisak_Chaiyo,7071feee-f4ee-5c49-d9c3-ae72d323cb3e,6,24677.00
Panuwat_Saelim,1f4957e8-5064-d96c-4ab1-c8949971f564,10,1022.00
Panadda_Chantarasak,0894bf28-df7e-f930-c885-c655051b66b4,3,1568.00
Warunee_Wongchai,2205defd-c57e-eb88-3a09-3a156cf6c2dd,17,251.00
Panadda_Chaiyo,7a6e62b4-5637-68b8-13c0-d1fcfda018a7,3,23246.00
Preecha_Sukhum,7c90b54d-121f-b171-b158-1d405e668982,10,144.00
Apinya_Rattanakorn,3289c2f3-f970-62b8-5b65-47cf85281353,2,2280.00
Krit_Sirisomboon,3f62c47b-87bf-44ab-386c-68e5ca863e0b,10,1048.00
Daranee_Chokchai,345883b5-faec-abf2-c071-3d839fd031d6,17,10545.00
Natthapon_Siriwat,311e996e-1df3-6582-6564-ab81e181dce4,15,4395.00
Thanawat_Porchaidai,41ea2d6e-b290-4819-a220-f409b623eb84,15,343.00
Surasak_Srisuk,44eb96e0-6f79-9558-faeb-7ccdaae5d8d9,9,2642.00
Kittipong_Manop,11e1f6e2-789a-cba3-3ff0-c82cea0fb7b9,2,243.00
Thidarat_Yingcharoen,48a5cfab-08cf-8e9b-86dc-f986ffc904f7,7,4484.00
Aekkachai_Siriwat,4e4a09ba-ba7d-9526-1588-990ea43460b9,4,4036.00
Apinya_Kanjana,2b9efc66-a2e9-9976-4ff7-ee107d4828e9,11,2953.00
Kornkanok_Srisuk,63020696-94a2-2503-f4af-11de1a649ff3,10,4709.00
Siriporn_Phupong,694c7bd4-d14e-666a-dd1d-d90df5aea447,3,5982.00
Kittipong_Chantarasak,3ccc70f7-8750-9e71-487b-be9427de912e,4,20892.00
Niran_Prasert,1f93d2f8-a7fa-1f86-a26d-e25135e008cd,9,2999.00
Daranee_Pattara,520e0b36-3050-e080-1010-cb98a064358c,7,4602.00
Somsak_Wongchai,0e1142fe-38e9-50d4-9339-9dc6395929f2,1,4592.00
Kanya_Boonprasert,2dc5543b-04f6-ef0e-b71c-bd3b8edeaa00,20,4843.00
Thidarat_Phothong,0c9cf7c2-e806-ecd7-2eb6-b541c84fc6ad,6,1043.00
Preecha_Porchaidai,06b4e92c-4b24-511d-84e0-c75493169153,16,4614.00
Chanida_Boonprasert,6d838641-4d92-d84b-43b6-91e30cafdf7f,15,3467.00
Wichai_Thongdee,3280ebd7-8a28-5fad-86a4-9f3d8f3a3dec,12,4176.00
Supansa_Phothong,407430b0-93df-1bb5-26db-0d5c4c1fc7c3,20,456.00
